[INFO] [launch]: All log files can be found below /home/booster/.ros/log/2025-11-14-13-46-50-942936-robot-7802
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [game_controller_node-1]: process started with pid [7815]
[game_controller_node-1] [INFO] [1763099319.909031136] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=0
[game_controller_node-1] [INFO] [1763099320.932564544] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=2
[game_controller_node-1] [INFO] [1763099321.446310784] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=3
[game_controller_node-1] [INFO] [1763099321.957439584] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=4
[game_controller_node-1] [INFO] [1763099322.366125760] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=5
[game_controller_node-1] [INFO] [1763099322.879089120] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=6
[game_controller_node-1] [INFO] [1763099323.390713888] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=7
[game_controller_node-1] [INFO] [1763099324.926481152] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=10
[game_controller_node-1] [INFO] [1763099325.438400064] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=11
[game_controller_node-1] [INFO] [1763099325.951346432] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=12
[game_controller_node-1] [INFO] [1763099326.871753888] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=14
[game_controller_node-1] [INFO] [1763099327.384166016] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=15
[game_controller_node-1] [INFO] [1763099327.895995584] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=16
[game_controller_node-1] [INFO] [1763099330.864798944] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=22
[game_controller_node-1] [INFO] [1763099331.890659616] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=24
[game_controller_node-1] [INFO] [1763099332.401239712] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=25
